464134,7499889,439811486,0,7499889.0,439811486.0,0.11418087581213325,0.11620135194038955
464134,10973151,627709370,6786,11351049.527005825,652072329.8395972,0.01100210223702859,0.010607326300430535
464134,10809399,618468806,21986,11812688.286603043,677937798.732669,0.03323595135754481,0.03130016051364366
464134,9727410,557720828,39053,11080024.122449318,638785917.6485125,0.06027090288383129,0.060572074774980736
464134,9711132,556384040,54446,12565556.439720187,717516327.6853622,0.08840793109118959,0.08826516116719621
464134,9408334,536970820,68193,12266274.084028875,701178464.124677,0.1291355272107758,0.12642470551518173
464134,9376789,537250266,79325,12510242.032661498,718619857.2507687,0.14414606165285876,0.1354342898073601
464134,9515771,548060638,89095,14244211.03416906,819032756.5887729,0.1913956338142044,0.18844961865415688
464134,9248622,532354248,97254,14164192.646016074,815444761.6299242,0.23624618812337475,0.24131421190342117
464134,9765797,560321522,104270,15248972.633572822,876790563.4365697,0.21485307820766086,0.2276250031742333
464134,9510044,544050940,111696,15086757.256493704,865742176.7998339,0.24506780158421426,0.25490655919467053
