464134,0,0,463285,0.0,0.0,1.0,1.0
464134,280,18496,463212,5044760.0000008335,333242432.0000551,1.0,1.0
464134,1990,108064,461187,521024.5116279094,28967123.427976564,1.0,1.0
464134,2780,155104,433541,771601.7127976282,45447333.16855293,1.0,1.0
464134,34691,2074434,410723,2684996.76189959,164415433.48284218,1.0,1.0
464134,121416,7485836,385033,5208108.843021138,332045150.20301247,1.0,1.0
464134,472795,29261506,347046,3770398.5112481015,228054251.73475927,0.9063387474445783,0.911787364665366
464134,2295806,136216236,258549,6884022.188479503,410060096.73184127,0.6307791049906546,0.6269479487500892
464134,8684089,496062574,128189,12419344.04393776,717645044.3619876,0.3168721712380917,0.3051415171067614
464134,11219818,647296564,44703,13343433.882263951,768135689.4448857,0.08014506468171936,0.08131964902776727
464134,11512021,665080170,14613,11783347.32715069,681722327.2090001,0.016497251624821872,0.01618875086907364
464134,11733174,677445536,6760,11818519.443151293,682591664.4774786,0.0029526805769824575,0.003269422172481181
464134,11743772,678108344,5015,11789382.577579731,680780918.302696,0.0,0.0
464134,11750720,678504512,4571,11789524.978422677,680756062.459779,0.0,0.0
464134,11754970,678735740,4420,11791459.32998005,680859334.5566419,0.0,0.0
464134,11755035,678740194,4385,11791305.279875495,680850884.4028453,0.0,0.0
464134,11755045,678740862,4382,11791284.23403302,680849730.9706882,0.0,0.0
*464134,0,0,463269,0.0,0.0,1.0,1.0
464134,104,5808,462175,1540.4761904761913,86029.67032967038,1.0,1.0
464134,7289,402306,453484,2992607.9180442723,174679336.56651452,1.0,1.0
464134,10100,564968,432578,1389706.2380896334,80805412.3304964,1.0,1.0
464134,37156,2236928,410912,2578328.809711231,160688725.6667356,1.0,1.0
464134,183271,11555574,374355,5503305.1538668955,352766499.5338311,0.9971868293541376,0.9969107795357839
464134,506195,32010586,333304,3332328.4074467155,208528295.09875193,0.9458871697214949,0.9439675890287679
464134,2116473,126871386,237128,5518628.0226884745,332428200.489567,0.6072966879624182,0.5923919708244859
464134,9376789,537250266,79325,12510242.032661498,718619857.2507687,0.14414606165285876,0.1354342898073601
464134,11708579,675941318,5813,11803478.642284553,681616945.9771225,0.005845422926709986,0.005432345712778308
464134,11756412,678801576,487,11762043.02833159,679123549.25473,0.0,0.0
464134,11757545,678874154,203,11759219.526305756,678972804.3834944,0.0,0.0
464134,11758402,678931460,163,11759654.347622516,679005393.491289,0.0,0.0
464134,11758446,678934332,144,11759589.516425928,679001792.3352091,0.0,0.0
464134,11758451,678934670,143,11759589.530362522,679001850.6765893,0.0,0.0
464134,11758455,678934898,143,11759593.530506946,679002078.6848215,0.0,0.0
464134,11758455,678934898,143,11759593.530506946,679002078.6848215,0.0,0.0
*464134,0,0,462178,0.0,0.0,1.0,1.0
464134,0,0,462178,0.0,0.0,1.0,1.0
464134,1051,63730,451616,7023819.849675347,445184678.97093344,1.0,1.0
464134,15815,862094,430223,1665900.0847235012,95358223.36815898,1.0,1.0
464134,40756,2458460,404232,2287396.3965225313,140303691.9395802,1.0,1.0
464134,179031,11239962,374560,4075429.099808965,256762105.79758528,1.0,1.0
464134,798732,45367380,330433,6157132.190436097,357299387.8557683,0.9512445850379955,0.9448078279384811
464134,3781853,219725534,230777,7931526.269780289,465087593.16828364,0.5941386120632903,0.5978789519386541
464134,10640753,614920014,42694,12256647.6602243,706610694.9471452,0.07991475363341521,0.07909518614255444
464134,11754960,678723132,14,11755055.80627272,678728433.1105342,0.0,0.0
464134,11756922,678836908,0,11756922.0,678836908.0,0.0,0.0
464134,11757423,678866734,0,11757423.0,678866734.0,0.0,0.0
464134,11758397,678931138,0,11758397.0,678931138.0,0.0,0.0
464134,11758451,678934670,0,11758451.0,678934670.0,0.0,0.0
464134,11758451,678934670,0,11758451.0,678934670.0,0.0,0.0
464134,11758455,678934898,0,11758455.0,678934898.0,0.0,0.0
464134,11758455,678934898,0,11758455.0,678934898.0,0.0,0.0
*464134,4,168,460311,22.00680272108843,924.285714285714,1.0,1.0
464134,4,168,460311,22.00680272108843,924.285714285714,1.0,1.0
464134,273,15358,459966,1261719.7389533783,68974005.46296583,1.0,1.0
464134,16415,900606,432166,2060599.2405407978,120541872.01100302,1.0,1.0
464134,37857,2280810,407793,4902027.202824662,307435774.3416172,1.0,1.0
464134,104172,6368740,372170,2909178.1353149023,183842083.86717537,1.0,1.0
464134,885674,48673160,329965,5906127.353464786,336158529.27684695,0.8878455585164888,0.8941883443505905
464134,2848348,163026276,227765,9609999.402620751,539960450.2208418,0.5414123732827588,0.5674230316981167
464134,11017197,634735918,19046,11450916.218732428,661111768.9259914,0.03316368263200945,0.03305785123966947
464134,11462112,659399420,0,11462112.0,659399420.0,0.0,0.0
464134,11756182,678793840,0,11756182.0,678793840.0,0.0,0.0
464134,11757336,678861276,0,11757336.0,678861276.0,0.0,0.0
464134,11757555,678874702,0,11757555.0,678874702.0,0.0,0.0
464134,11758407,678931798,0,11758407.0,678931798.0,0.0,0.0
464134,11758451,678934670,0,11758451.0,678934670.0,0.0,0.0
464134,11758451,678934670,0,11758451.0,678934670.0,0.0,0.0
464134,11758455,678934898,0,11758455.0,678934898.0,0.0,0.0
*
