464134,1055067,63901054,305679,5223468.987152512,311225610.617175,0.7621473619351986,0.7573503468960241
464134,3453663,202795310,189838,6422716.362338446,379314167.3368716,0.46664701792027824,0.4647554378074851
464134,9497631,542916086,75041,11292387.884772202,649285376.1542202,0.19230769230769226,0.19992443398735518
464134,11626943,671149730,23570,12436474.679339832,717364562.0979935,0.0578892497245258,0.05735813798868723
464134,11723900,676873684,7261,11855221.973022597,684915384.739987,0.016326802612288374,0.015942581300813042
*464134,1269370,78026864,292874,5987987.701528888,361295249.93870753,0.7175085740190406,0.7183813467824101
464134,4661212,273649980,150397,8015137.762220623,470809436.0246829,0.3655752700330125,0.3712837223609061
464134,10095272,580831732,23598,11091690.924442729,639956646.1316288,0.06937914521127331,0.06933547490493398
464134,11452874,658900544,1504,11470818.337249102,659948173.7900691,0.006321628978458411,0.006309233040956295
464134,11756667,678832074,82,11757997.371829618,678911840.907797,0.0008279041017322029,0.0008084806624698923
*464134,4448979,246158814,285606,14156722.035543425,794211611.2734121,0.7911933638661284,0.7793717137613542
464134,6589468,384259644,120646,11319905.34510568,653435625.1951939,0.2971435833889364,0.2894299918144447
464134,11605349,669093370,2362,11643236.134256698,671356249.3171971,0.01142180240607981,0.011454043699389427
464134,11758455,678934898,5,11758479.154151954,678936177.155751,0.0008279041017322029,0.0008211190804818359
464134,11758455,678934898,0,11758455.0,678934898.0,0.0008279041017322029,0.0008211190804818359
*464134,3116583,177205594,283142,10215192.583009085,587707152.315253,0.7271476269309586,0.749558464583937
464134,5890927,348525582,99525,8201201.937379627,485255279.24276155,0.2222222222222222,0.22348588293175628
464134,11324113,650318390,15,11324259.913425352,650327648.4631022,0.0075932915539097,0.007513644809428469
464134,11758455,678934898,0,11758455.0,678934898.0,0.0008279041017322029,0.0008211190804818359
464134,11758455,678934898,0,11758455.0,678934898.0,0.0008279041017322029,0.0008211190804818359
*
