"Timestamp, DNS Domain Queried"
1599315898.085714,25.client-channel.google.com
1599315899.287354,ssl.gstatic.com
1599315902.20442,jjk7.mycpanel.princeton.edu
1599315902.264075,maxcdn.bootstrapcdn.com
1599315902.264077,fonts.googleapis.com
1599315902.407689,fonts.gstatic.com
1599315916.722006,slack.com
1599315927.664906,2.client-channel.google.com
1599315929.402221,gateway.fe.apple-dns.net
