"Timestamp, DNS Domain Queried"
1599607396.938758,configuration.apple.com.akadns.net
1599607396.954702,xp.itunes-apple.com.akadns.net
1599607397.074896,www.abrahamlincolnonline.org
1599607397.102438,play.itunes.apple.com.edgesuite.net
1599607397.146267,pd.itunes.apple.com
1599607405.37108,me.apple-dns.net
