Client IP,Server IP,Client Port,Initial Timestamp,Sequence Diff,Possible Domains
10.9.95.159,144.208.79.222,59211,1599608039.227994,20965,www.abrahamlincolnonline.org/
10.9.95.159,144.208.79.222,59212,1599608039.3121,15406,www.abrahamlincolnonline.org/
10.9.95.159,144.208.79.222,59213,1599608039.314177,438,www.abrahamlincolnonline.org/
